Jurisdiccion_cod;Jurisdiccion_nombre;Año;Sexo;Edad;n;m;a;q;l;d;L;T;P;e
38;Jujuy;2019;M;40;5;0,001381035;2,66538089;0,006882983;97255,71564;669,4094268;484715,7622;4033007,869;0,991416372;41,46808075
38;Jujuy;2019;M;45;5;0,002135503;2,684343901;0,010624973;96586,30621;1026,226857;480555,1426;3548292,107;0,986486368;36,7370101
38;Jujuy;2019;M;50;5;0,003417943;2,6922376;0,016955971;95560,07935;1620,313896;474061,0973;3067736,964;0,978247266;32,10270424
38;Jujuy;2019;M;55;5;0,005560133;2,692518428;0,027448504;93939,76546;2578,505994;463748,9722;2593675,867;0,964712358;27,60998875
38;Jujuy;2019;M;60;5;0,009104135;2,686761108;0,044581783;91361,25946;4073,047826;447384,3647;2129926,895;0,942812814;23,31323919
38;Jujuy;2019;M;65;5;0,01492618;2,674447911;0,072127247;87288,21164;6295,858379;421799,7116;1682542,53;0,908042739;19,27571316
38;Jujuy;2019;M;70;5;0,024418487;2,653096128;0,115474823;80992,35326;9352,577686;383012,1655;1260742,819;0,854360036;15,56619567
38;Jujuy;2019;M;75;5;0,039732242;2,618092611;0,181485674;71639,77557;13001,59295;327230,2875;877730,6531;0,774993207;12,25200171
38;Jujuy;2019;M;80;5;0,064039973;2,562305521;0,276963176;58638,18262;16240,61729;253601,25;550500,3655;0,665528959;9,388087095
38;Jujuy;2019;M;85;5;0,101659524;2,481706781;0,404692823;42397,56533;17157,99039;168778,9758;296899,1156;0,522934018;7,002739739
38;Jujuy;2019;M;90;5;0,162113266;2,348533585;0,566893872;25239,57493;14308,16035;88260,26804;128120,1398;0,362432847;5,076160756
38;Jujuy;2019;M;95;5;0,248569654;2,149081466;0,727385326;10931,41458;7951,350563;31988,42023;39859,87174;0,197478094;3,646359895
38;Jujuy;2019;M;100;w;0,378591422;2,641369936;1;2980,064021;2980,064021;7871,45151;7871,45151;;2,641369936
38;Jujuy;2019;V;0;1;0,009699901;0,070137932;0,009613194;100000;961,3193744;99106,10558;7403624,246;0,989630619;74,03624246
38;Jujuy;2019;V;1;4;0,000473856;1,624018788;0,001893293;99038,68063;187,5092177;395709,2041;7304518,141;0,998499274;73,75419477
38;Jujuy;2019;V;5;5;0,000144765;2,439613503;0,000723555;98851,17141;71,5242163;494072,7274;6908808,936;0,998884332;69,89101735
38;Jujuy;2019;V;10;5;0,000360293;2,881305262;0,001800089;98779,64719;177,8121529;493521,5063;6414736,209;0,996957584;64,93985746
38;Jujuy;2019;V;15;5;0,000905943;2,780855074;0,004520629;98601,83504;445,7422726;492020,0085;5921214,703;0,99418671;60,05176983
38;Jujuy;2019;V;20;5;0,001399794;2,633041928;0,006975857;98156,09277;684,7228493;489159,7536;5429194,694;0,992118912;55,31184607
38;Jujuy;2019;V;25;5;0,001739888;2,569556802;0,008662808;97471,36992;844,3757151;485304,6424;4940034,941;0,990709085;50,68190736
38;Jujuy;2019;V;30;5;0,00198893;2,553770729;0,009896497;96626,9942;956,2687893;480795,7183;4454730,298;0,98940161;46,1023375
38;Jujuy;2019;V;35;5;0,002297472;2,572009566;0,011423638;95670,72541;1092,907714;475700,0576;3973934,58;0,98730547;41,53762358
38;Jujuy;2019;V;40;5;0,002875473;2,609904711;0,014279229;94577,8177;1350,498319;469661,2688;3498234,522;0,98322799;36,9878964
