anio,mes,partido,municipio_id,defunciones_femeninas,defunciones_masculinas,total
2020,7,General Pueyrredón,6357,312,325,637
2020,8,General Pueyrredón,6357,376,375,751
2020,9,General Pueyrredón,6357,467,520,987
2020,10,General Pueyrredón,6357,481,480,961
2020,11,General Pueyrredón,6357,362,339,701
2020,12,General Pueyrredón,6357,312,341,653
2020,1,General Rodríguez,6364,28,31,59
2020,2,General Rodríguez,6364,24,34,58
2020,3,General Rodríguez,6364,33,34,67
2020,4,General Rodríguez,6364,21,23,44
2020,5,General Rodríguez,6364,27,37,64
2020,6,General Rodríguez,6364,32,50,82
2020,7,General Rodríguez,6364,44,65,109
2020,8,General Rodríguez,6364,42,58,100
2020,9,General Rodríguez,6364,43,66,109
2020,10,General Rodríguez,6364,50,58,108
2020,11,General Rodríguez,6364,41,54,95
2020,12,General Rodríguez,6364,39,51,90
2020,1,General San Martín,6371,85,118,203
2020,2,General San Martín,6371,116,97,213
2020,3,General San Martín,6371,72,89,161
2020,4,General San Martín,6371,72,83,155
2020,5,General San Martín,6371,132,113,245
2020,6,General San Martín,6371,123,164,287
2020,7,General San Martín,6371,212,198,410
2020,8,General San Martín,6371,175,223,398
2020,9,General San Martín,6371,165,194,359
2020,10,General San Martín,6371,154,162,316
2020,11,General San Martín,6371,126,131,257
2020,12,General San Martín,6371,112,121,233
2020,1,General Viamonte,6385,9,7,16
2020,2,General Viamonte,6385,4,5,9
2020,3,General Viamonte,6385,9,5,14
2020,4,General Viamonte,6385,4,9,13
2020,5,General Viamonte,6385,4,9,13
2020,6,General Viamonte,6385,6,6,12
2020,7,General Viamonte,6385,8,6,14
2020,8,General Viamonte,6385,1,6,7
2020,9,General Viamonte,6385,17,18,35
2020,10,General Viamonte,6385,9,8,17
2020,11,General Viamonte,6385,4,8,12
2020,12,General Viamonte,6385,10,15,25
2020,1,General Villegas,6392,9,15,24
2020,2,General Villegas,6392,13,10,23
2020,3,General Villegas,6392,14,11,25
2020,4,General Villegas,6392,9,3,12
2020,5,General Villegas,6392,8,12,20
2020,6,General Villegas,6392,12,8,20
2020,7,General Villegas,6392,6,13,19
2020,8,General Villegas,6392,4,8,12
2020,9,General Villegas,6392,9,11,20
2020,10,General Villegas,6392,11,19,30
2020,11,General Villegas,6392,8,10,18
2020,12,General Villegas,6392,7,13,20
2020,1,Guaminí,6399,2,6,8
2020,2,Guaminí,6399,4,1,5
2020,3,Guaminí,6399,5,7,12
2020,4,Guaminí,6399,3,2,5
2020,5,Guaminí,6399,5,4,9
2020,6,Guaminí,6399,4,7,11
2020,7,Guaminí,6399,5,5,10
2020,8,Guaminí,6399,5,4,9
2020,9,Guaminí,6399,5,4,9
2020,10,Guaminí,6399,4,5,9
2020,11,Guaminí,6399,5,6,11
2020,12,Guaminí,6399,4,4,8
2020,1,Hipólito Yrigoyen,6406,1,6,7
2020,2,Hipólito Yrigoyen,6406,3,2,5
2020,3,Hipólito Yrigoyen,6406,4,1,5
2020,4,Hipólito Yrigoyen,6406,3,1,4
2020,5,Hipólito Yrigoyen,6406,3,5,8
2020,6,Hipólito Yrigoyen,6406,1,4,5
2020,7,Hipólito Yrigoyen,6406,0,2,2
2020,8,Hipólito Yrigoyen,6406,2,4,6
2020,9,Hipólito Yrigoyen,6406,4,3,7
2020,10,Hipólito Yrigoyen,6406,5,3,8
2020,11,Hipólito Yrigoyen,6406,2,5,7
2020,12,Hipólito Yrigoyen,6406,6,2,8
2020,1,Hurlingham,6408,32,28,60
2020,2,Hurlingham,6408,24,31,55
2020,3,Hurlingham,6408,34,25,59
2020,4,Hurlingham,6408,23,17,40
2020,5,Hurlingham,6408,30,35,65
2020,6,Hurlingham,6408,36,37,73
2020,7,Hurlingham,6408,45,40,85
2020,8,Hurlingham,6408,67,57,124
2020,9,Hurlingham,6408,46,45,91
2020,10,Hurlingham,6408,43,38,81
2020,11,Hurlingham,6408,55,21,76
2020,12,Hurlingham,6408,38,38,76
2020,1,Ituzaingó,6410,29,26,55
2020,2,Ituzaingó,6410,16,27,43
2020,3,Ituzaingó,6410,35,31,66
2020,4,Ituzaingó,6410,34,35,69
2020,5,Ituzaingó,6410,26,34,60
2020,6,Ituzaingó,6410,44,26,70
2020,7,Ituzaingó,6410,52,44,96
2020,8,Ituzaingó,6410,50,55,105
2020,9,Ituzaingó,6410,51,64,115
2020,10,Ituzaingó,6410,35,56,91
2020,11,Ituzaingó,6410,37,35,72
2020,12,Ituzaingó,6410,37,43,80
2020,1,José C. Paz,6412,38,57,95
2020,2,José C. Paz,6412,28,43,71
2020,3,José C. Paz,6412,35,49,84
2020,4,José C. Paz,6412,35,41,76
2020,5,José C. Paz,6412,47,66,113
2020,6,José C. Paz,6412,54,61,115
2020,7,José C. Paz,6412,78,71,149
2020,8,José C. Paz,6412,72,83,155
2020,9,José C. Paz,6412,77,96,173
2020,10,José C. Paz,6412,74,96,170
2020,11,José C. Paz,6412,40,70,110
2020,12,José C. Paz,6412,71,63,134
2020,1,Junín,6413,47,54,101
2020,2,Junín,6413,51,51,102
2020,3,Junín,6413,55,40,95
2020,4,Junín,6413,42,43,85
2020,5,Junín,6413,50,49,99
2020,6,Junín,6413,43,48,91
2020,7,Junín,6413,42,58,100
2020,8,Junín,6413,54,44,98
2020,9,Junín,6413,75,66,141
2020,10,Junín,6413,72,95,167
2020,11,Junín,6413,82,93,175
2020,12,Junín,6413,80,75,155
2020,1,La Costa,6420,38,39,77
2020,2,La Costa,6420,31,38,69
2020,3,La Costa,6420,32,38,70
2020,4,La Costa,6420,28,18,46
2020,5,La Costa,6420,26,40,66
2020,6,La Costa,6420,30,30,60
2020,7,La Costa,6420,45,45,90
2020,8,La Costa,6420,33,47,80
2020,9,La Costa,6420,34,40,74
2020,10,La Costa,6420,32,56,88
2020,11,La Costa,6420,38,38,76
2020,12,La Costa,6420,25,47,72
2020,1,La Matanza,6427,329,404,733
2020,2,La Matanza,6427,362,410,772
2020,3,La Matanza,6427,382,399,781
2020,4,La Matanza,6427,314,336,650
2020,5,La Matanza,6427,430,490,920
2020,6,La Matanza,6427,463,570,1033
2020,7,La Matanza,6427,706,833,1539
2020,8,La Matanza,6427,801,829,1630
2020,9,La Matanza,6427,689,790,1479
2020,10,La Matanza,6427,530,666,1196
2020,11,La Matanza,6427,475,542,1017
2020,12,La Matanza,6427,481,498,979
2020,1,Lanús,6434,152,133,285
2020,2,Lanús,6434,119,114,233
2020,3,Lanús,6434,140,115,255
2020,4,Lanús,6434,128,137,265
2020,5,Lanús,6434,171,147,318
2020,6,Lanús,6434,178,158,336
2020,7,Lanús,6434,253,222,475
2020,8,Lanús,6434,235,220,455
2020,9,Lanús,6434,199,227,426
2020,10,Lanús,6434,196,215,411
2020,11,Lanús,6434,155,159,314
2020,12,Lanús,6434,163,159,322
2020,1,La Plata,6441,260,299,559
2020,2,La Plata,6441,275,304,579
2020,3,La Plata,6441,280,306,586
2020,4,La Plata,6441,224,226,450
2020,5,La Plata,6441,302,325,627
2020,6,La Plata,6441,319,308,627
2020,7,La Plata,6441,349,398,747
2020,8,La Plata,6441,394,457,851
2020,9,La Plata,6441,362,443,805
2020,10,La Plata,6441,361,412,773
2020,11,La Plata,6441,343,317,660
2020,12,La Plata,6441,317,353,670
2020,1,Laprida,6448,0,2,2
2020,2,Laprida,6448,4,2,6
2020,3,Laprida,6448,5,4,9
2020,4,Laprida,6448,3,2,5
2020,5,Laprida,6448,6,8,14
2020,6,Laprida,6448,7,4,11
2020,7,Laprida,6448,4,2,6
2020,8,Laprida,6448,12,3,15
2020,9,Laprida,6448,3,2,5
2020,10,Laprida,6448,5,9,14
2020,11,Laprida,6448,5,7,12
2020,12,Laprida,6448,6,3,9
2020,1,Las Flores,6455,8,12,20
2020,2,Las Flores,6455,8,11,19
2020,3,Las Flores,6455,9,11,20
2020,4,Las Flores,6455,3,5,8
2020,5,Las Flores,6455,14,6,20
2020,6,Las Flores,6455,3,13,16
2020,7,Las Flores,6455,9,12,21
2020,8,Las Flores,6455,11,14,25
2020,9,Las Flores,6455,5,9,14
2020,10,Las Flores,6455,10,14,24
2020,11,Las Flores,6455,15,19,34
2020,12,Las Flores,6455,10,14,24
2020,1,Leandro N. Alem,6462,5,2,7
2020,2,Leandro N. Alem,6462,0,3,3
2020,3,Leandro N. Alem,6462,10,7,17
2020,4,Leandro N. Alem,6462,6,4,10
2020,5,Leandro N. Alem,6462,10,9,19
2020,6,Leandro N. Alem,6462,5,6,11
2020,7,Leandro N. Alem,6462,4,7,11
2020,8,Leandro N. Alem,6462,10,6,16
2020,9,Leandro N. Alem,6462,9,11,20
2020,10,Leandro N. Alem,6462,6,10,16
2020,11,Leandro N. Alem,6462,7,9,16
2020,12,Leandro N. Alem,6462,7,12,19
2020,1,Lezama,6466,2,0,2
2020,2,Lezama,6466,3,2,5
2020,3,Lezama,6466,0,0,0
2020,4,Lezama,6466,0,0,0
2020,5,Lezama,6466,0,0,0
2020,6,Lezama,6466,0,0,0
2020,7,Lezama,6466,0,0,0
2020,8,Lezama,6466,2,2,4
2020,9,Lezama,6466,3,3,6
2020,10,Lezama,6466,2,4,6
2020,11,Lezama,6466,1,0,1
2020,12,Lezama,6466,2,1,3
2020,1,Lincoln,6469,15,14,29
2020,2,Lincoln,6469,8,23,31
2020,3,Lincoln,6469,17,9,26
2020,4,Lincoln,6469,11,15,26
2020,5,Lincoln,6469,17,15,32
2020,6,Lincoln,6469,14,10,24
2020,7,Lincoln,6469,18,18,36
2020,8,Lincoln,6469,21,15,36
2020,9,Lincoln,6469,14,19,33
2020,10,Lincoln,6469,12,23,35
2020,11,Lincoln,6469,19,24,43
2020,12,Lincoln,6469,15,24,39
2020,1,Lobería,6476,3,8,11
2020,2,Lobería,6476,6,4,10
2020,3,Lobería,6476,4,7,11
2020,4,Lobería,6476,3,6,9
2020,5,Lobería,6476,10,5,15
2020,6,Lobería,6476,6,6,12
2020,7,Lobería,6476,8,3,11
2020,8,Lobería,6476,6,6,12
2020,9,Lobería,6476,3,2,5
2020,10,Lobería,6476,8,8,16
2020,11,Lobería,6476,11,7,18
2020,12,Lobería,6476,6,6,12
2020,1,Lobos,6483,15,12,27
2020,2,Lobos,6483,9,12,21
2020,3,Lobos,6483,11,10,21
2020,4,Lobos,6483,8,8,16
2020,5,Lobos,6483,12,13,25
2020,6,Lobos,6483,14,15,29
2020,7,Lobos,6483,16,11,27
2020,8,Lobos,6483,22,19,41
2020,9,Lobos,6483,29,32,61
2020,10,Lobos,6483,21,14,35
2020,11,Lobos,6483,23,13,36
2020,12,Lobos,6483,15,23,38
2020,1,Lomas de Zamora,6490,153,169,322
2020,2,Lomas de Zamora,6490,159,166,325
2020,3,Lomas de Zamora,6490,176,143,319
2020,4,Lomas de Zamora,6490,117,115,232
2020,5,Lomas de Zamora,6490,187,189,376
2020,6,Lomas de Zamora,6490,202,237,439
2020,7,Lomas de Zamora,6490,299,380,679
2020,8,Lomas de Zamora,6490,357,309,666
2020,9,Lomas de Zamora,6490,289,314,603
2020,10,Lomas de Zamora,6490,228,261,489
2020,11,Lomas de Zamora,6490,194,202,396
2020,12,Lomas de Zamora,6490,189,223,412
2020,1,Luján,6497,30,26,56
2020,2,Luján,6497,30,38,68
2020,3,Luján,6497,39,36,75
2020,4,Luján,6497,30,37,67
2020,5,Luján,6497,49,42,91
2020,6,Luján,6497,24,44,68
2020,7,Luján,6497,62,58,120
2020,8,Luján,6497,48,56,104
2020,9,Luján,6497,64,62,126
2020,10,Luján,6497,55,60,115
2020,11,Luján,6497,48,49,97
2020,12,Luján,6497,48,49,97
2020,1,Magdalena,6505,1,8,9
2020,2,Magdalena,6505,1,5,6
2020,3,Magdalena,6505,3,1,4
2020,4,Magdalena,6505,3,8,11
2020,5,Magdalena,6505,8,9,17
2020,6,Magdalena,6505,1,5,6
2020,7,Magdalena,6505,4,6,10
2020,8,Magdalena,6505,4,3,7
2020,9,Magdalena,6505,5,6,11
2020,10,Magdalena,6505,2,3,5
2020,11,Magdalena,6505,3,4,7
2020,12,Magdalena,6505,11,3,14
2020,1,Maipú,6511,4,7,11
2020,2,Maipú,6511,6,5,11
2020,3,Maipú,6511,5,2,7
2020,4,Maipú,6511,2,4,6
2020,5,Maipú,6511,8,3,11
2020,6,Maipú,6511,6,4,10
2020,7,Maipú,6511,8,5,13
2020,8,Maipú,6511,4,6,10
2020,9,Maipú,6511,6,2,8
2020,10,Maipú,6511,6,10,16
2020,11,Maipú,6511,5,5,10
2020,12,Maipú,6511,4,4,8
2020,1,Malvinas Argentinas,6515,104,107,211
2020,2,Malvinas Argentinas,6515,100,114,214
2020,3,Malvinas Argentinas,6515,104,125,229
2020,4,Malvinas Argentinas,6515,97,106,203
2020,5,Malvinas Argentinas,6515,125,127,252
2020,6,Malvinas Argentinas,6515,118,170,288
2020,7,Malvinas Argentinas,6515,180,209,389
2020,8,Malvinas Argentinas,6515,208,228,436
2020,9,Malvinas Argentinas,6515,188,213,401
2020,10,Malvinas Argentinas,6515,160,196,356
2020,11,Malvinas Argentinas,6515,143,144,287
2020,12,Malvinas Argentinas,6515,156,161,317
2020,1,Mar Chiquita,6518,5,4,9
2020,2,Mar Chiquita,6518,7,7,14
2020,3,Mar Chiquita,6518,5,4,9
2020,4,Mar Chiquita,6518,5,4,9
2020,5,Mar Chiquita,6518,2,7,9
2020,6,Mar Chiquita,6518,3,5,8
2020,7,Mar Chiquita,6518,3,3,6
2020,8,Mar Chiquita,6518,9,8,17
2020,9,Mar Chiquita,6518,8,9,17
2020,10,Mar Chiquita,6518,9,12,21
2020,11,Mar Chiquita,6518,3,6,9
2020,12,Mar Chiquita,6518,9,7,16
2020,1,Marcos Paz,6525,8,15,23
2020,2,Marcos Paz,6525,11,14,25
2020,3,Marcos Paz,6525,15,11,26
2020,4,Marcos Paz,6525,2,3,5
2020,5,Marcos Paz,6525,5,8,13
2020,6,Marcos Paz,6525,4,11,15
2020,7,Marcos Paz,6525,16,26,42
2020,8,Marcos Paz,6525,22,14,36
2020,9,Marcos Paz,6525,15,14,29
2020,10,Marcos Paz,6525,13,12,25
2020,11,Marcos Paz,6525,16,17,33
2020,12,Marcos Paz,6525,13,26,39
2020,1,Mercedes,6532,29,14,43
2020,2,Mercedes,6532,19,21,40
2020,3,Mercedes,6532,13,16,29
2020,4,Mercedes,6532,0,0,0
2020,5,Mercedes,6532,0,0,0
2020,6,Mercedes,6532,0,0,0
2020,7,Mercedes,6532,0,0,0
2020,8,Mercedes,6532,0,0,0
2020,9,Mercedes,6532,0,0,0
2020,10,Mercedes,6532,2,3,5
2020,11,Mercedes,6532,21,33,54
2020,12,Mercedes,6532,26,25,51
2020,1,Merlo,6539,137,186,323
2020,2,Merlo,6539,159,148,307
2020,3,Merlo,6539,146,181,327
2020,4,Merlo,6539,157,160,317
2020,5,Merlo,6539,174,179,353
2020,6,Merlo,6539,202,191,393
2020,7,Merlo,6539,269,318,587
2020,8,Merlo,6539,340,371,711
2020,9,Merlo,6539,285,289,574
2020,10,Merlo,6539,229,250,479
2020,11,Merlo,6539,173,193,366
2020,12,Merlo,6539,192,237,429
2020,1,Monte,6547,5,4,9
2020,2,Monte,6547,6,1,7
2020,3,Monte,6547,8,6,14
2020,4,Monte,6547,3,11,14
2020,5,Monte,6547,6,5,11
2020,6,Monte,6547,10,5,15
2020,7,Monte,6547,12,14,26
2020,8,Monte,6547,11,7,18
2020,9,Monte,6547,5,8,13
2020,10,Monte,6547,8,19,27
2020,11,Monte,6547,11,4,15
2020,12,Monte,6547,9,7,16
2020,1,Monte Hermoso,6553,0,3,3
2020,2,Monte Hermoso,6553,0,3,3
2020,3,Monte Hermoso,6553,3,2,5
2020,4,Monte Hermoso,6553,3,5,8
2020,5,Monte Hermoso,6553,3,2,5
2020,6,Monte Hermoso,6553,0,0,0
2020,7,Monte Hermoso,6553,5,3,8
2020,8,Monte Hermoso,6553,1,1,2
2020,9,Monte Hermoso,6553,3,2,5
2020,10,Monte Hermoso,6553,4,1,5
2020,11,Monte Hermoso,6553,1,2,3
2020,12,Monte Hermoso,6553,0,6,6
2020,1,Moreno,6560,75,92,167
2020,2,Moreno,6560,55,98,153
2020,3,Moreno,6560,87,83,170
2020,4,Moreno,6560,55,88,143
2020,5,Moreno,6560,91,120,211
2020,6,Moreno,6560,120,138,258
2020,7,Moreno,6560,154,166,320
2020,8,Moreno,6560,148,186,334
2020,9,Moreno,6560,148,169,317
2020,10,Moreno,6560,125,155,280
2020,11,Moreno,6560,115,136,251
2020,12,Moreno,6560,110,109,219
2020,1,Morón,6568,167,175,342
2020,2,Morón,6568,125,154,279
2020,3,Morón,6568,170,177,347
2020,4,Morón,6568,129,131,260
2020,5,Morón,6568,168,174,342
2020,6,Morón,6568,171,199,370
2020,7,Morón,6568,276,264,540
2020,8,Morón,6568,304,308,612
2020,9,Morón,6568,268,273,541
2020,10,Morón,6568,230,258,488
2020,11,Morón,6568,212,222,434
2020,12,Morón,6568,220,214,434
2020,1,Navarro,6574,0,4,4
2020,2,Navarro,6574,5,2,7
2020,3,Navarro,6574,3,6,9
2020,4,Navarro,6574,3,4,7
2020,5,Navarro,6574,8,4,12
2020,6,Navarro,6574,10,4,14
2020,7,Navarro,6574,7,6,13
2020,8,Navarro,6574,5,5,10
2020,9,Navarro,6574,8,5,13
2020,10,Navarro,6574,2,9,11
2020,11,Navarro,6574,12,9,21
2020,12,Navarro,6574,14,7,21
2020,1,Necochea,6581,23,40,63
2020,2,Necochea,6581,43,39,82
2020,3,Necochea,6581,33,38,71
2020,4,Necochea,6581,23,25,48
2020,5,Necochea,6581,40,34,74
2020,6,Necochea,6581,44,37,81
2020,7,Necochea,6581,45,48,93
2020,8,Necochea,6581,43,44,87
2020,9,Necochea,6581,46,42,88
2020,10,Necochea,6581,49,35,84
2020,11,Necochea,6581,68,45,113
2020,12,Necochea,6581,49,63,112
2020,1,Olavarría,6595,41,34,75
2020,2,Olavarría,6595,32,41,73
2020,3,Olavarría,6595,32,40,72
2020,4,Olavarría,6595,30,31,61
2020,5,Olavarría,6595,46,44,90
2020,6,Olavarría,6595,35,41,76
2020,7,Olavarría,6595,38,52,90
2020,8,Olavarría,6595,41,43,84
2020,9,Olavarría,6595,54,49,103
2020,10,Olavarría,6595,40,65,105
2020,11,Olavarría,6595,59,49,108
2020,12,Olavarría,6595,47,54,101
2020,1,Patagones,6602,15,8,23
2020,2,Patagones,6602,9,10,19
2020,3,Patagones,6602,5,13,18
2020,4,Patagones,6602,9,9,18
2020,5,Patagones,6602,2,7,9
2020,6,Patagones,6602,7,12,19
2020,7,Patagones,6602,7,13,20
2020,8,Patagones,6602,10,11,21
2020,9,Patagones,6602,8,21,29
2020,10,Patagones,6602,15,17,32
2020,11,Patagones,6602,22,19,41
2020,12,Patagones,6602,17,16,33
2020,1,Pehuajó,6609,17,8,25
2020,2,Pehuajó,6609,13,15,28
2020,3,Pehuajó,6609,12,14,26
2020,4,Pehuajó,6609,15,8,23
2020,5,Pehuajó,6609,14,16,30
2020,6,Pehuajó,6609,12,14,26
2020,7,Pehuajó,6609,19,10,29
2020,8,Pehuajó,6609,21,18,39
2020,9,Pehuajó,6609,22,18,40
2020,10,Pehuajó,6609,31,19,50
2020,11,Pehuajó,6609,12,13,25
2020,12,Pehuajó,6609,18,21,39
2020,1,Pellegrini,6616,5,4,9
2020,2,Pellegrini,6616,3,0,3
2020,3,Pellegrini,6616,0,3,3
2020,4,Pellegrini,6616,3,1,4
2020,5,Pellegrini,6616,1,4,5
2020,6,Pellegrini,6616,2,1,3
2020,7,Pellegrini,6616,0,1,1
2020,8,Pellegrini,6616,8,2,10
2020,9,Pellegrini,6616,2,4,6
2020,10,Pellegrini,6616,3,1,4
2020,11,Pellegrini,6616,2,5,7
2020,12,Pellegrini,6616,3,3,6
2020,1,Pergamino,6623,33,36,69
2020,2,Pergamino,6623,29,40,69
2020,3,Pergamino,6623,41,39,80
2020,4,Pergamino,6623,38,31,69
2020,5,Pergamino,6623,41,43,84
2020,6,Pergamino,6623,47,33,80
2020,7,Pergamino,6623,53,54,107
2020,8,Pergamino,6623,52,47,99
2020,9,Pergamino,6623,49,52,101
2020,10,Pergamino,6623,54,66,120
2020,11,Pergamino,6623,53,62,115
2020,12,Pergamino,6623,73,49,122
2020,1,Pila,6630,1,1,2
2020,2,Pila,6630,1,2,3
2020,3,Pila,6630,1,0,1
2020,4,Pila,6630,0,0,0
2020,5,Pila,6630,0,1,1
2020,6,Pila,6630,1,0,1
2020,7,Pila,6630,0,1,1
2020,8,Pila,6630,1,1,2
2020,9,Pila,6630,0,1,1
2020,10,Pila,6630,1,2,3
2020,11,Pila,6630,1,0,1
2020,12,Pila,6630,2,4,6
2020,1,Pilar,6638,66,75,141
2020,2,Pilar,6638,67,63,130
2020,3,Pilar,6638,45,62,107
2020,4,Pilar,6638,57,75,132
2020,5,Pilar,6638,65,72,137
2020,6,Pilar,6638,54,72,126
2020,7,Pilar,6638,101,102,203
2020,8,Pilar,6638,105,119,224
2020,9,Pilar,6638,92,84,176
2020,10,Pilar,6638,76,113,189
2020,11,Pilar,6638,58,102,160
2020,12,Pilar,6638,102,91,193
2020,1,Pinamar,6644,12,16,28
2020,2,Pinamar,6644,3,14,17
2020,3,Pinamar,6644,7,6,13
2020,4,Pinamar,6644,7,7,14
2020,5,Pinamar,6644,5,8,13
2020,6,Pinamar,6644,8,9,17
2020,7,Pinamar,6644,9,12,21
2020,8,Pinamar,6644,10,13,23
2020,9,Pinamar,6644,15,12,27
2020,10,Pinamar,6644,10,14,24
2020,11,Pinamar,6644,6,19,25
2020,12,Pinamar,6644,7,12,19
2020,1,Presidente Perón,6648,15,21,36
2020,2,Presidente Perón,6648,12,25,37
2020,3,Presidente Perón,6648,8,5,13
2020,4,Presidente Perón,6648,0,0,0
2020,5,Presidente Perón,6648,0,0,0
2020,6,Presidente Perón,6648,0,0,0
2020,7,Presidente Perón,6648,0,0,0
2020,8,Presidente Perón,6648,0,0,0
2020,9,Presidente Perón,6648,0,0,0
2020,10,Presidente Perón,6648,0,0,0
2020,11,Presidente Perón,6648,9,11,20
2020,12,Presidente Perón,6648,8,13,21
2020,1,Puán,6651,5,6,11
2020,2,Puán,6651,4,7,11
2020,3,Puán,6651,9,8,17
2020,4,Puán,6651,7,9,16
2020,5,Puán,6651,6,7,13
2020,6,Puán,6651,4,8,12
2020,7,Puán,6651,7,12,19
2020,8,Puán,6651,9,5,14
2020,9,Puán,6651,7,7,14
2020,10,Puán,6651,9,9,18
2020,11,Puán,6651,10,8,18
2020,12,Puán,6651,9,14,23
2020,1,Punta Indio,6655,2,1,3
2020,2,Punta Indio,6655,4,3,7
2020,3,Punta Indio,6655,4,5,9
2020,4,Punta Indio,6655,1,1,2
2020,5,Punta Indio,6655,1,0,1
2020,6,Punta Indio,6655,2,1,3
2020,7,Punta Indio,6655,3,5,8
2020,8,Punta Indio,6655,1,3,4
2020,9,Punta Indio,6655,4,4,8
2020,10,Punta Indio,6655,2,3,5
2020,11,Punta Indio,6655,0,1,1
2020,12,Punta Indio,6655,3,6,9
2020,1,Quilmes,6658,242,252,494
2020,2,Quilmes,6658,269,250,519
2020,3,Quilmes,6658,302,282,584
2020,4,Quilmes,6658,217,227,444
2020,5,Quilmes,6658,325,278,603
2020,6,Quilmes,6658,340,359,699
2020,7,Quilmes,6658,540,500,1040
2020,8,Quilmes,6658,519,556,1075
2020,9,Quilmes,6658,486,518,1004
2020,10,Quilmes,6658,375,431,806
2020,11,Quilmes,6658,353,357,710
2020,12,Quilmes,6658,358,367,725
2020,1,Ramallo,6665,5,5,10
2020,2,Ramallo,6665,3,4,7
2020,3,Ramallo,6665,9,6,15
2020,4,Ramallo,6665,3,9,12
2020,5,Ramallo,6665,3,12,15
2020,6,Ramallo,6665,7,12,19
2020,7,Ramallo,6665,15,7,22
2020,8,Ramallo,6665,13,8,21
2020,9,Ramallo,6665,4,17,21
2020,10,Ramallo,6665,13,25,38
2020,11,Ramallo,6665,8,6,14
2020,12,Ramallo,6665,11,14,25
2020,1,Rauch,6672,4,3,7
2020,2,Rauch,6672,1,5,6
2020,3,Rauch,6672,5,3,8
2020,4,Rauch,6672,7,6,13
2020,5,Rauch,6672,4,3,7
2020,6,Rauch,6672,7,7,14
2020,7,Rauch,6672,11,7,18
2020,8,Rauch,6672,4,3,7
2020,9,Rauch,6672,7,4,11
2020,10,Rauch,6672,2,10,12
2020,11,Rauch,6672,7,4,11
2020,12,Rauch,6672,5,3,8
2020,1,Rivadavia,6679,6,4,10
2020,2,Rivadavia,6679,3,5,8
2020,3,Rivadavia,6679,5,6,11
2020,4,Rivadavia,6679,7,8,15
2020,5,Rivadavia,6679,7,8,15
2020,6,Rivadavia,6679,3,2,5
2020,7,Rivadavia,6679,4,6,10
2020,8,Rivadavia,6679,4,6,10
2020,9,Rivadavia,6679,4,6,10
2020,10,Rivadavia,6679,4,9,13
2020,11,Rivadavia,6679,2,5,7
2020,12,Rivadavia,6679,7,10,17
2020,1,Rojas,6686,7,10,17
2020,2,Rojas,6686,9,9,18
2020,3,Rojas,6686,2,8,10
2020,4,Rojas,6686,9,11,20
2020,5,Rojas,6686,11,6,17
2020,6,Rojas,6686,6,14,20
2020,7,Rojas,6686,14,10,24
2020,8,Rojas,6686,6,8,14
2020,9,Rojas,6686,11,14,25
2020,10,Rojas,6686,11,8,19
2020,11,Rojas,6686,19,16,35
2020,12,Rojas,6686,13,15,28
2020,1,Roque Pérez,6693,2,2,4
2020,2,Roque Pérez,6693,4,5,9
2020,3,Roque Pérez,6693,4,3,7
2020,4,Roque Pérez,6693,4,7,11
2020,5,Roque Pérez,6693,1,4,5
2020,6,Roque Pérez,6693,5,7,12
2020,7,Roque Pérez,6693,4,3,7
2020,8,Roque Pérez,6693,6,5,11
2020,9,Roque Pérez,6693,7,7,14
2020,10,Roque Pérez,6693,2,4,6
2020,11,Roque Pérez,6693,5,7,12
2020,12,Roque Pérez,6693,0,4,4
2020,1,Saavedra,6700,9,12,21
2020,2,Saavedra,6700,8,4,12
2020,3,Saavedra,6700,6,14,20
2020,4,Saavedra,6700,3,5,8
2020,5,Saavedra,6700,12,7,19
2020,6,Saavedra,6700,11,3,14
2020,7,Saavedra,6700,14,15,29
2020,8,Saavedra,6700,8,13,21
2020,9,Saavedra,6700,12,20,32
2020,10,Saavedra,6700,7,11,18
2020,11,Saavedra,6700,7,13,20
2020,12,Saavedra,6700,5,5,10
2020,1,Saladillo,6707,15,15,30
2020,2,Saladillo,6707,8,8,16
2020,3,Saladillo,6707,10,14,24
2020,4,Saladillo,6707,14,7,21
2020,5,Saladillo,6707,14,14,28
2020,6,Saladillo,6707,8,9,17
2020,7,Saladillo,6707,12,10,22
2020,8,Saladillo,6707,11,13,24
2020,9,Saladillo,6707,14,20,34
2020,10,Saladillo,6707,22,26,48
2020,11,Saladillo,6707,15,12,27
2020,12,Saladillo,6707,10,12,22
2020,1,Salliqueló,6721,3,1,4
2020,2,Salliqueló,6721,4,2,6
2020,3,Salliqueló,6721,2,2,4
2020,4,Salliqueló,6721,5,3,8
2020,5,Salliqueló,6721,6,6,12
2020,6,Salliqueló,6721,2,3,5
2020,7,Salliqueló,6721,7,2,9
2020,8,Salliqueló,6721,0,5,5
2020,9,Salliqueló,6721,5,3,8
2020,10,Salliqueló,6721,7,6,13
2020,11,Salliqueló,6721,1,2,3
2020,12,Salliqueló,6721,2,2,4
2020,1,Salto,6714,9,7,16
2020,2,Salto,6714,10,13,23
2020,3,Salto,6714,7,14,21
2020,4,Salto,6714,11,6,17
2020,5,Salto,6714,10,11,21
2020,6,Salto,6714,13,9,22
2020,7,Salto,6714,10,12,22
2020,8,Salto,6714,13,18,31
2020,9,Salto,6714,15,22,37
2020,10,Salto,6714,26,24,50
